   id   |       curvestart       |        curveend        |         month          |    data     | control_area | state |  load_zone   | capacity_zone | utility | strip |   cost_group    |        cost_component        |      sub_cost_component      
 388167 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2011-01-01 00:00:00+00 |  3.87000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 388168 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2011-01-01 00:00:00+00 |  3.87000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 388169 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2011-01-01 00:00:00+00 |  3.87000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 388170 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2011-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 388171 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
 388172 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 388173 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | CONNECTICUT
 388174 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 388175 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 388176 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEMASSBOST
 388177 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | MAINE
 388178 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | WCMASS
 388179 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | WCMASS
 388180 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | Second Contingency           | NEWHAMPSHIRE
 388181 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | WCMASS
 388182 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 388183 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | RHODEISLAND
 388184 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | Second Contingency           | MAINE
 388185 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | CONNECTICUT
 388186 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY        | CAPACITY                     | SEMASS
 388187 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 388188 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 388189 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 388190 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Real-Time Reserves           | Real-Time Reserves
 388191 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | NEWHAMPSHIRE
 388192 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEWHAMPSHIRE
 388193 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEMASSBOST
 388194 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 388195 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | GIS                          | GIS
 388196 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEMASSBOST
 388197 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | NCPC            | Second Contingency           | CONNECTICUT
 388198 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | CT    | CT           | CT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | CONNECTICUT
 388199 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | SEMASS
 388200 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | RT Economic NCPC             | RT Economic NCPC
 388201 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 388202 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 388203 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 3                  | ISO Sched 3
 388204 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | Second Contingency           | NEMASSBOST
 388205 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 388206 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | ME    | MAINE        | MAINE         | ALL     | 7X24  | CAPACITY        | CAPACITY                     | MAINE
 388207 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | MAINE
 388208 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 388209 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | CONNECTICUT
 388210 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | NEPOOL Exp                   | NEPOOL Exp
 388211 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 388212 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | NCPC            | DA Economic                  | DA Economic
 388213 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 388214 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 388215 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 388216 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Inadvertent Energy           | Inadvertent Energy
 388217 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | MAINE
 388218 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  3.51000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEMASSBOST
 388219 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | CT    | CONNECTICUT  | CONNECTICUT   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | CONNECTICUT
 388220 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | NEMASSBOST   | NEMASSBOST    | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | SEMASS
 388221 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 388222 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | MAINE
 388223 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | WCMASS
 388224 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 388225 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 388226 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  1.29000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | WCMASS
 388227 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2012-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 388228 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | RHODEISLAND
 388229 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | VERMONT
 388230 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  1.24000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | RHODEISLAND
 388231 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | WCMASS       | WCMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | WCMASS
 388232 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | NCPC            | Second Contingency           | RHODEISLAND
 388233 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Marginal Loss Rev Fund       | Marginal Loss Rev Fund
 388234 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Demand Response Program Cost | Demand Response Program Cost
 388235 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  2.89000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY        | CAPACITY                     | NEWHAMPSHIRE
 388236 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | NEWHAMPSHIRE
 388237 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | VERMONT
 388238 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | ME    | ME           | ME            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | MAINE
 388239 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  2.89000000 | ISONE        | RI    | RHODEISLAND  | RHODEISLAND   | ALL     | 7X24  | CAPACITY        | CAPACITY                     | RHODEISLAND
 388240 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | Regulation                   | Regulation
 388241 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | VERMONT
 388242 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | VT    | VT           | VT            | ALL     | 7X24  | NCPC            | Second Contingency           | VERMONT
 388243 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  1.24000000 | ISONE        | NH    | NEWHAMPSHIRE | NEWHAMPSHIRE  | ALL     | 7X24  | CAPACITY SCALER | CAPACITY SCALER              | NEWHAMPSHIRE
 388244 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | ANCILLARIES     | Forward Reserves             | SEMASS
 388245 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | NH    | NH           | NH            | ALL     | 7X24  | NCPC            | RT Economic LSCPR            | NEMASSBOST
 388246 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | NCPC            | Second Contingency           | SEMASS
 388247 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | ALL   | ALL          | ALL           | ALL     | 7X24  | ANCILLARIES     | ISO Sched 2                  | ISO Sched 2
 388374 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2015-01-01 00:00:00+00 | -0.28000000 | ISONE        | RI    | RI           | RI            | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | RHODEISLAND
 388248 | 2023-03-27 01:01:00+00 | 2023-03-27 01:01:01+00 | 2013-01-01 00:00:00+00 |  0.00000000 | ISONE        | MA    | SEMASS       | SEMASS        | ALL     | 7X24  | AUCTION REVENUE | Auction Revenue Rights       | SEMASS
