id,strip,curvestart,month,nj_total_cost_per_mwh_amount,nj_solar_percent,nj_solar_amount,nj_class_i_percent,nj_class_i_amount,nj_class_ii_percent,nj_class_ii_amount,oh_total_cost_per_mwh_amount,oh_solar_percent,oh_solar_in_state_amount,oh_solar_adj_amount,oh_recs_percent,oh_in_state_amount,oh_adj_amount,pa_total_cost_per_mwh_amount,pa_solar_percent,pa_solar_amount,pa_tier_i_percent,pa_tier_i_amount,pa_tier_ii_percent,pa_tier_ii_amount,md_total_cost_per_mwh_amount,md_solar_percent,md_solar_amount,md_tier_i_percent,md_tier_i_amount,md_tier_ii_percent,md_tier_ii_amount,dc_total_cost_per_mwh_amount,dc_solar_percent,dc_solar_amount,dc_tier_i_percent,dc_tier_i_amount,dc_tier_ii_percent,dc_tier_ii_amount,de_total_cost_per_mwh_amount,de_solar_percent,de_solar_amount,de_recs_percent,de_rec_amount,il_total_cost_per_mwh_amount,il_per_o_load_covered_by_supplier_vs_utility_percent,il_total_standard_percent,il_solar_percent,il_solar_amount,il_wind_percent,il_wind_amount,il_acp_percent,il_acp_amount
667,7x24,2023-03-17 12:09:01+00:00,2029-07-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
668,7x24,2023-03-17 12:09:01+00:00,2029-08-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
669,7x24,2023-03-17 12:09:01+00:00,2029-09-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
670,7x24,2023-03-17 12:09:01+00:00,2029-10-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
671,7x24,2023-03-17 12:09:01+00:00,2029-11-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
672,7x24,2023-03-17 12:09:01+00:00,2029-12-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,16.1625,0.125,61.0,0.475,23.5,0.025,12.5,32.3075,0.0475,395.0,0.8,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
673,7x24,2023-03-17 12:09:01+00:00,2030-01-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,35.41,0.05,395.0,0.87,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
674,7x24,2023-03-17 12:09:01+00:00,2030-02-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
675,7x24,2023-03-17 12:09:01+00:00,2030-03-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
676,7x24,2023-03-17 12:09:01+00:00,2030-04-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
677,7x24,2023-03-17 12:09:01+00:00,2030-05-01 00:00:00+00:00,16.4716,0.0307,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.11,0.045,58.0,0.26,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
678,7x24,2023-03-17 12:09:01+00:00,2030-06-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.65625,0.005,30.0,0.08,26.75,0.1,25.0,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
679,7x24,2023-03-17 12:09:01+00:00,2030-07-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
680,7x24,2023-03-17 12:09:01+00:00,2030-08-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
681,7x24,2023-03-17 12:09:01+00:00,2030-09-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
682,7x24,2023-03-17 12:09:01+00:00,2030-10-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
683,7x24,2023-03-17 12:09:01+00:00,2030-11-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
684,7x24,2023-03-17 12:09:01+00:00,2030-12-01 00:00:00+00:00,15.2848,0.0221,138.0,0.44,26.5,0.025,23.0,0.51,0.0,25.0,25.0,0.085,6.0,6.0,4.69875,0.005,43.5,0.08,26.75,0.1,24.75,17.5,0.145,61.0,0.5,23.5,0.025,12.5,34.51,0.05,395.0,0.87,18.0,0.0,0.45,9.275,0.05,58.0,0.255,25.0,0.0,0.0,0.25,0.015,140.0,0.15,3.0,0.5,1.8917
200
